gene	time1	time2	time3	time4	time5	time6	time7	time8	time9	time10
F24	16.679238	17.879044	17.425187	17.272069	17.701573	17.596901	17.724089	17.625848	17.47192	17.450143
F24	16.402754	17.722311	17.168832	17.151025	17.527163	17.596901	17.690298	17.625848	17.363914	17.156952
F24	16.553979	17.852186	17.313655	17.272069	17.752307	17.664425	17.763303	17.811003	17.411154	17.284217
F24	16.679238	17.916175	17.37045	17.37318	17.835086	17.73708	17.724089	17.811003	17.152024	17.318106
F24	16.48956	17.986133	17.605325	17.422488	17.789527	17.664425	17.724089	17.811003	17.586577	17.235296
F24	16.48956	17.986133	17.425187	17.466547	17.878406	17.628318	17.612545	17.588063	17.101817	17.357387
F24	16.61806	17.986133	17.425187	17.422488	17.789527	18.060958	17.809087	17.746452	17.363914	17.402157
F24	16.48956	17.944674	17.482102	17.37318	17.752307	17.628318	17.724089	17.625848	17.258737	17.318106
F24	16.7796	17.986133	17.37045	17.512699	17.789527	17.772706	17.853708	17.811003	17.363914	17.598713
F24	16.553979	18.018865	17.313655	17.422488	17.701573	17.772706	17.650048	17.625848	17.258737	17.284217
F24	16.679238	17.916175	17.482102	17.37318	17.752307	17.73708	17.809087	17.746452	17.310928	17.200628
F24	16.679238	17.767743	17.37045	17.23093	17.752307	17.516477	17.650048	17.625848	17.199076	17.284217
F24	16.48956	17.767743	17.313655	17.23093	17.596796	17.474804	17.612545	17.679348	17.010509	17.357387
F24	16.679238	17.944674	17.482102	17.563708	17.653551	17.474804	17.763303	17.811003	17.199076	17.494379
F24	16.48956	17.767743	17.425187	17.23093	17.596796	17.432671	17.724089	17.679348	17.199076	17.357387
F24	16.553979	18.018865	17.482102	17.609199	17.789527	17.596901	17.763303	17.811003	17.310928	17.494379
F24	16.249127	17.852186	17.425187	17.23093	17.375763	17.388829	17.650048	17.811003	17.056038	17.318106
F24	16.249127	17.852186	17.168832	17.272069	17.46154	17.388829	17.569847	17.588063	17.101817	17.235296
F24	16.48956	18.071704	17.168832	17.326937	17.596796	17.432671	17.724089	17.625848	17.101817	17.357387
F24	16.314325	17.916175	17.37045	17.326937	17.596796	17.474804	17.536008	17.48988	17.152024	17.235296
F24	16.402754	17.986133	17.37045	17.326937	17.653551	17.474804	17.724089	17.679348	17.363914	17.450143
F24	16.314325	17.879044	17.168832	17.23093	17.596796	17.596901	17.612545	17.746452	17.411154	17.545841
F24	16.553979	18.018865	17.313655	17.272069	17.653551	17.553119	17.763303	17.679348	17.258737	17.450143
F24	16.402754	17.944674	17.168832	17.272069	17.653551	17.516477	17.536008	17.679348	17.258737	17.357387
F24	16.48956	18.071704	17.313655	17.512699	17.752307	17.822574	17.763303	18.00579	17.363914	17.402157
F24	16.48956	17.916175	17.37045	17.37318	17.596796	17.596901	17.690298	17.679348	17.363914	17.450143
F24	16.61806	18.071704	17.605325	17.466547	17.914309	17.73708	17.895631	18.127938	17.411154	17.494379
F24	16.553979	17.852186	17.37045	17.512699	17.653551	17.772706	17.809087	17.746452	17.310928	17.402157
F24	16.48956	17.852186	17.37045	17.466547	17.752307	17.772706	17.956042	17.746452	17.363914	17.494379
F25	16.017783	16.151661	16.046394	16.141069	16.244658	16.400179	16.291824	15.959299	16.230678	16.335117
F25	16.142352	16.288609	16.226231	16.078437	16.477321	16.145625	16.432337	16.278515	16.356557	16.518202
F25	16.142352	16.075963	16.123757	16.141069	16.009541	16.145625	16.432337	15.959299	16.093377	16.055005
F25	16.314325	16.075963	16.226231	16.141069	16.477321	16.191629	16.577011	15.898387	16.230678	16.465332
F25	16.249127	16.219404	16.226231	16.337505	16.244658	16.145625	16.371266	16.083875	16.230678	16.335117
F25	16.402754	16.622591	16.388214	16.382858	16.244658	16.257277	16.500349	16.15145	16.356557	16.465332
F25	15.960448	16.219404	16.4578	16.429919	16.244658	16.145625	16.500349	15.959299	16.170065	16.055005
F25	16.314325	16.551864	16.4578	16.429919	16.244658	16.257277	16.577011	16.15145	16.230678	16.397896
F25	16.185775	16.427559	16.4578	16.429919	16.756872	16.400179	16.686825	16.389346	16.093377	16.335117
F25	16.142352	16.219404	16.123757	16.337505	16.477321	16.08095	16.371266	15.959299	16.093377	16.267824
F25	16.185775	16.288609	16.4578	16.429919	16.477321	16.400179	16.577011	15.898387	16.230678	16.335117
F25	16.185775	16.622591	16.388214	16.209476	16.680455	16.08095	16.371266	15.898387	16.230678	15.984417
F25	16.249127	16.482906	16.4578	16.337505	16.59337	16.469964	16.500349	16.083875	16.356557	16.267824
F25	16.017783	16.288609	16.605268	16.27031	16.087986	16.320754	16.144323	15.898387	16.170065	16.267824
F25	16.249127	16.482906	16.605268	16.382858	16.244658	16.257277	16.500349	16.083875	16.230678	16.700975
F25	16.142352	15.890636	16.4578	16.337505	16.009541	16.320754	16.060466	15.898387	16.093377	16.267824
F25	16.142352	16.622591	16.388214	16.209476	16.341237	16.469964	16.577011	16.083875	16.286942	16.518202
F25	16.402754	16.720612	16.4578	16.209476	16.477321	16.320754	16.432337	16.278515	16.451941	16.397896
F25	16.249127	16.551864	16.4578	16.078437	16.009541	16.145625	16.500349	16.15145	16.40167	16.397896
F25	16.249127	16.482906	16.388214	16.382858	16.244658	16.191629	16.577011	16.389346	16.451941	16.611629
F25	16.142352	16.075963	16.677978	16.382858	16.244658	16.320754	16.291824	16.278515	16.621009	17.070526
F25	16.087633	16.219404	16.4578	16.141069	16.244658	16.922224	16.500349	16.278515	16.538856	16.553575
F25	16.185775	16.288609	16.771702	16.209476	16.009541	16.865763	16.060466	16.389346	16.66096	16.465332
F25	16.314325	16.288609	16.771702	16.141069	16.59337	16.586436	16.432337	16.15145	16.538856	16.335117
F25	16.087633	16.82901	16.4578	16.141069	16.59337	16.320754	16.371266	16.389346	16.66096	16.553575
F25	16.249127	16.551864	16.312709	16.27031	16.59337	16.257277	16.500349	16.389346	16.621009	16.611629
F25	16.249127	16.151661	16.4578	16.141069	16.158705	16.257277	16.371266	16.475803	16.451941	16.465332
F25	16.185775	16.427559	16.605268	16.141069	16.477321	16.522226	16.200819	16.278515	16.451941	16.611629
F25	16.249127	16.427559	16.4578	15.870678	16.59337	16.400179	16.500349	16.601929	16.40167	16.553575
F25	16.249127	16.482906	15.965814	16.141069	16.341237	16.257277	16.500349	16.389346	16.40167	16.397896
F25	16.185775	16.288609	16.4578	16.27031	16.341237	16.191629	16.432337	16.475803	16.40167	16.465332
F25	16.249127	16.151661	16.605268	16.141069	16.158705	16.08095	16.200819	16.15145	16.356557	16.700975
F25	16.314325	16.427559	16.388214	16.27031	16.009541	16.145625	16.500349	16.278515	16.286942	16.700975
F25	16.314325	16.622591	16.677978	16.429919	16.087986	16.145625	16.500349	16.601929	16.40167	16.648245
F26	17.771453	17.916175	17.668627	17.788379	18.019712	18.232594	18.531488	18.607617	18.87103	19.014916
F26	17.70533	17.944674	17.482102	17.824192	17.943894	18.232594	18.388955	18.456265	18.355007	18.815496
F26	17.864421	18.071704	17.559971	17.788379	18.102196	18.232594	18.531488	18.663635	18.522747	18.913273
F26	17.568244	17.986133	17.559971	17.655449	17.943894	18.307927	18.23798	18.456265	18.447054	18.632425
F26	17.864421	17.944674	17.605325	17.695772	18.019712	18.307927	18.531488	18.456265	18.72043	18.913273
F26	17.431984	17.944674	17.482102	17.695772	17.943894	18.232594	18.23798	18.294218	18.522747	18.525475
F26	17.62143	17.852186	17.668627	17.763121	18.157412	18.469465	18.531488	18.607617	18.72043	18.632425
F26	17.568244	17.879044	17.605325	17.655449	17.943894	18.232594	18.23798	18.353546	18.72043	18.525475
F26	17.70533	17.944674	17.605325	17.735242	17.976434	18.307927	18.388955	18.663635	18.610548	18.525475
F26	17.771453	17.852186	17.482102	17.763121	18.102196	18.381352	18.449656	18.456265	18.792038	18.709331
F26	17.5178	18.071704	17.482102	17.609199	18.102196	18.232594	18.173747	18.456265	18.522747	18.126018
F26	17.771453	17.916175	17.668627	17.695772	17.976434	18.381352	18.449656	18.456265	18.72043	18.525475
F26	17.864421	17.767743	17.559971	17.563708	18.102196	18.307927	18.388955	18.456265	18.72043	18.815496
F26	17.771453	17.879044	17.482102	17.655449	18.102196	18.307927	18.388955	18.456265	18.72043	18.815496
F26	17.771453	17.944674	17.482102	17.695772	18.019712	18.307927	18.388955	18.456265	18.610548	18.709331
F26	17.70533	17.944674	17.605325	17.609199	18.019712	18.381352	18.531488	18.456265	18.967617	19.014916
F26	17.771453	17.944674	17.425187	17.609199	17.976434	18.307927	18.23798	18.456265	18.447054	18.815496
F26	17.5178	17.672424	17.168832	17.609199	17.701573	17.772706	18.173747	18.456265	18.447054	18.632425
F26	17.70533	17.916175	17.425187	17.655449	17.914309	18.381352	18.531488	18.353546	18.447054	18.913273
F26	17.62143	17.916175	17.313655	17.609199	17.789527	18.060958	18.30686	18.456265	18.447054	18.709331
F26	17.5178	17.986133	17.313655	17.735242	17.701573	18.381352	18.449656	18.663635	18.792038	19.014916
F26	17.474069	17.916175	17.256561	17.609199	17.596796	18.307927	18.173747	18.353546	18.522747	18.815496
F26	17.70533	17.944674	17.482102	17.788379	17.976434	18.469465	18.30686	18.456265	18.87103	19.014916
F26	17.379483	17.944674	17.482102	17.563708	17.653551	17.994336	18.30686	18.456265	18.610548	18.709331
F26	17.70533	17.879044	17.605325	17.655449	17.943894	18.381352	18.449656	18.607617	18.72043	18.913273
F26	17.5178	17.852186	17.482102	17.655449	17.752307	18.469465	18.30686	18.456265	18.522747	19.014916
F26	17.771453	17.852186	17.482102	17.609199	17.943894	18.232594	18.388955	18.456265	18.610548	18.815496
F26	17.62143	17.986133	17.37045	17.563708	17.835086	18.232594	18.30686	18.456265	18.610548	19.014916
F26	17.474069	17.852186	17.256561	17.466547	17.835086	18.381352	18.30686	18.456265	18.447054	18.815496
F26	17.771453	17.81129	17.713474	17.466547	17.835086	18.132193	18.388955	18.456265	18.72043	19.105985
F26	17.771453	17.944674	17.256561	17.563708	17.943894	18.232594	18.23798	18.353546	18.72043	18.709331
F26	17.70533	17.986133	17.668627	17.563708	17.752307	18.469465	18.449656	18.456265	18.72043	19.105985
F26	17.62143	18.071704	17.256561	17.563708	17.878406	18.469465	18.173747	18.353546	18.72043	18.815496
F26	17.568244	17.879044	17.559971	17.609199	17.701573	18.469465	18.388955	18.456265	18.792038	19.014916
F27	16.82623	17.434177	17.949042	17.695772	17.976434	17.707209	17.457579	17.098845	16.66096	17.027673
F27	16.938333	17.434177	18.123868	17.695772	18.102196	17.707209	17.298567	17.098845	16.760427	16.939801
F27	16.7796	17.496651	17.949042	17.735242	18.019712	17.707209	17.457579	17.098845	16.66096	16.852131
F27	16.89854	17.496651	18.047245	17.763121	18.019712	17.707209	17.569847	17.177491	16.853962	17.070526
F27	16.89854	17.550002	17.999947	17.928578	17.976434	17.596901	17.376897	17.141387	16.708255	17.027673
F27	16.89854	17.496651	17.949042	17.988426	18.062001	17.664425	17.457579	17.336451	16.760427	16.939801
F27	16.89854	17.496651	17.949042	17.872328	18.019712	17.707209	17.344522	17.206737	16.760427	17.027673
F27	16.89854	17.496651	17.864695	17.872328	18.102196	17.772706	17.569847	17.427507	16.853962	16.901396
F27	16.89854	17.434177	17.999947	17.824192	18.102196	17.553119	17.298567	17.177491	16.708255	16.800624
F27	16.82623	17.496651	18.123868	17.988426	18.157412	17.861407	17.420556	17.236795	16.621009	16.939801
F27	16.82623	17.434177	18.123868	17.928578	18.062001	17.772706	17.488345	17.294565	16.760427	16.852131
F27	16.7796	17.496651	18.047245	17.735242	18.271968	17.628318	17.420556	17.044719	16.760427	16.800624
F27	16.89854	17.496651	18.170014	17.695772	18.157412	17.772706	17.457579	17.206737	16.885074	16.901396
F27	16.89854	17.496651	18.086701	17.824192	18.157412	17.628318	17.344522	17.294565	16.853962	16.939801
F27	16.89854	17.496651	17.999947	17.824192	18.157412	17.664425	17.344522	17.236795	16.760427	16.939801
F27	16.7796	17.496651	18.047245	17.735242	18.157412	17.628318	17.344522	17.044719	16.760427	16.800624
F27	16.938333	17.496651	18.047245	17.735242	18.157412	17.772706	17.457579	17.294565	17.056038	16.901396
F27	17.18715	17.262815	17.820845	17.695772	17.835086	17.628318	17.344522	16.992299	16.708255	16.74373
F27	16.992753	17.434177	17.605325	17.609199	18.102196	17.772706	17.488345	16.718034	16.621009	16.648245
F27	17.091695	17.496651	17.999947	17.735242	18.34078	17.994336	17.488345	17.141387	16.810779	16.700975
F27	16.992753	17.31687	17.864695	17.824192	18.062001	18.060958	17.344522	16.932317	16.853962	16.852131
F27	16.938333	17.372926	17.902751	17.872328	18.102196	17.994336	17.457579	17.098845	16.964786	16.74373
F27	16.992753	17.31687	17.902751	17.695772	17.914309	17.917589	17.457579	16.763472	16.760427	16.397896
F27	17.091695	17.372926	17.999947	17.872328	18.019712	17.861407	17.420556	17.177491	16.760427	16.700975
F27	17.091695	17.605197	17.902751	17.695772	18.019712	17.994336	17.457579	17.141387	16.760427	16.648245
F27	16.992753	17.605197	17.999947	17.788379	18.062001	17.917589	17.569847	17.177491	16.853962	16.939801
F27	17.18715	17.550002	17.949042	17.735242	18.062001	17.861407	17.376897	16.992299	16.708255	16.800624
F27	16.89854	17.550002	17.902751	17.422488	17.752307	17.917589	17.420556	17.098845	16.621009	16.397896
F27	16.992753	17.434177	17.864695	17.735242	18.062001	17.822574	17.457579	17.098845	16.760427	16.852131
F27	16.938333	17.916175	17.820845	17.655449	17.914309	17.917589	17.457579	16.932317	16.583939	16.465332
F27	16.82623	17.434177	17.902751	17.655449	18.062001	17.994336	17.344522	17.098845	16.66096	16.800624
F27	16.7796	17.81129	17.820845	17.655449	17.835086	17.917589	17.344522	16.655835	16.583939	16.648245
F27	17.091695	17.879044	18.123868	17.695772	17.976434	17.917589	17.259652	17.177491	16.760427	16.611629
F27	17.134114	17.767743	17.949042	17.655449	17.943894	17.917589	17.420556	16.932317	16.708255	17.545841
F28	17.226496	17.496651	17.605325	17.422488	17.752307	17.553119	17.298567	17.336451	17.258737	17.545841
F28	17.226496	17.550002	17.559971	17.422488	17.878406	17.628318	17.612545	17.141387	17.056038	17.235296
F28	17.317356	17.550002	17.864695	17.563708	17.914309	17.516477	17.569847	17.625848	17.310928	17.598713
F28	17.261947	17.434177	17.713474	17.609199	17.835086	17.474804	17.259652	17.264139	16.927812	16.983197
F28	17.261947	17.496651	17.820845	17.763121	17.752307	17.432671	17.144147	17.336451	17.258737	17.545841
F28	17.317356	17.434177	17.605325	17.763121	17.789527	17.432671	17.144147	16.992299	17.101817	17.200628
F28	17.18715	17.550002	17.605325	17.824192	17.878406	17.388829	17.488345	17.532097	17.258737	17.402157
F28	17.261947	17.434177	17.425187	17.695772	17.701573	17.474804	17.376897	17.294565	17.101817	17.156952
F28	17.261947	17.496651	17.425187	17.988426	17.752307	17.628318	17.690298	17.588063	17.056038	17.494379
F28	17.226496	17.605197	17.713474	17.824192	17.835086	17.388829	17.488345	17.365385	17.056038	17.156952
F28	17.226496	17.767743	17.864695	17.763121	17.835086	17.553119	17.690298	17.625848	17.411154	17.284217
F28	17.18715	17.722311	17.820845	17.763121	17.835086	17.474804	17.488345	17.427507	17.310928	17.027673
F28	17.226496	17.550002	17.668627	17.872328	17.789527	17.432671	17.650048	17.679348	17.310928	17.402157
F28	17.18715	17.550002	17.764004	17.563708	17.752307	17.664425	17.457579	17.48988	17.199076	17.200628
F28	17.18715	17.672424	17.764004	17.655449	17.914309	17.516477	17.690298	17.679348	17.010509	17.494379
F28	17.261947	17.550002	17.820845	17.788379	17.835086	17.516477	17.536008	17.625848	17.199076	17.357387
F28	17.18715	17.550002	17.999947	17.872328	17.914309	17.664425	17.763303	17.532097	16.927812	17.656021
F28	17.226496	17.722311	17.764004	17.735242	17.752307	18.232594	17.144147	16.932317	16.810779	17.116842
F28	17.62143	17.986133	17.902751	17.735242	17.596796	17.994336	17.298567	16.992299	17.056038	17.284217
F28	17.379483	17.605197	17.820845	17.695772	17.701573	17.772706	17.259652	17.264139	17.010509	17.156952
F28	17.966322	17.372926	17.605325	17.466547	17.46154	17.553119	17.259652	17.098845	16.810779	17.116842
F28	18.059109	17.944674	17.559971	17.512699	17.752307	17.474804	17.344522	17.264139	16.927812	17.156952
F28	17.431984	17.767743	17.605325	17.735242	17.653551	17.628318	17.344522	17.264139	16.964786	17.116842
F28	17.966322	17.605197	17.864695	17.37318	17.375763	17.596901	17.210954	16.992299	16.853962	16.74373
F28	17.568244	17.81129	17.820845	17.928578	17.653551	17.432671	17.259652	17.098845	17.056038	16.700975
F28	17.864421	17.767743	17.559971	17.563708	17.596796	17.516477	17.259652	17.098845	16.927812	16.397896
F28	17.966322	18.018865	17.902751	17.655449	17.653551	17.474804	17.210954	17.141387	17.010509	16.939801
F28	17.771453	17.81129	17.713474	17.466547	17.701573	17.516477	17.210954	17.177491	16.810779	16.939801
F28	17.62143	18.071704	17.949042	17.609199	17.914309	17.553119	17.298567	17.236795	17.056038	17.156952
F28	17.966322	18.018865	17.949042	17.563708	17.653551	17.516477	17.210954	17.264139	16.810779	17.156952
F28	17.70533	18.171508	18.123868	17.788379	17.653551	17.516477	17.298567	17.264139	16.927812	17.318106
F28	18.120331	17.605197	17.902751	17.695772	17.527163	17.474804	17.086054	17.264139	16.853962	17.070526
F28	17.474069	17.496651	17.902751	17.928578	17.596796	17.474804	17.144147	17.206737	16.885074	17.116842
F28	18.059109	17.944674	18.047245	17.735242	17.653551	17.099436	17.144147	17.044719	17.152024	17.070526
F29	15.575202	20.610193	20.164599	19.722174	19.845625	20.239195	19.862169	19.444651	18.355007	17.858391
F29	15.73716	20.610193	20.164599	19.722174	19.845625	19.886483	19.657067	19.260821	18.447054	17.858391
F29	15.575202	20.610193	20.509222	19.722174	19.845625	20.239195	19.862169	19.260821	18.610548	17.963728
F29	15.398171	20.610193	20.164599	19.722174	19.845625	19.886483	19.657067	19.260821	18.355007	17.656021
F29	15.398171	20.610193	20.164599	19.722174	19.845625	19.886483	19.862169	19.024985	18.103123	17.402157
